poll_at,over_under_id,projection_id,player_id,pitcher,stat_type,line,over_american,under_american,over_payout_multiplier,under_payout_multiplier,p_over_implied,p_under_implied,p_market,over_updated_at,under_updated_at,game_id,game_title,start_time,game_status,live_event,status
2026-09-02T23:33:09.633627+00:00,b53941a4-f9fd-481c-ab20-e6a8e6260aac,709e242c-20c1-49c0-9040-8b6ea57f2ce3,5619674a-042c-4d00-be45-fe538739e390,Jake Bennett,strikeouts,4.5,-136,100,0.9,1.06,0.576271186440678,0.5,0.5354330708661418,2026-09-02T22:58:14Z,2026-09-02T22:58:14Z,143576,BOS @ BAL,2026-09-03T23:15:00Z,scheduled,False,active
2026-09-02T23:33:09.633627+00:00,c86addf9-77eb-49fe-b214-44b85263b64d,51b1a4ee-b579-4232-81c7-797f4244a530,5619674a-042c-4d00-be45-fe538739e390,Jake Bennett,pitch_outs,16.5,-112,-122,1.0,1.0,0.5283018867924528,0.5495495495495496,0.4901435104873048,2026-09-02T22:58:15Z,2026-09-02T22:58:15Z,143576,BOS @ BAL,2026-09-03T23:15:00Z,scheduled,False,active
2026-09-02T23:33:09.633627+00:00,b14e94e2-cd96-4c15-b6f4-f4f9ebc96de2,32cb8af7-fde7-4969-8f91-c4b16dbad2a3,5619674a-042c-4d00-be45-fe538739e390,Jake Bennett,runs_allowed,2.5,109,-148,1.1,0.87,0.4784688995215311,0.5967741935483871,0.4449867221703869,2026-09-02T22:58:14Z,2026-09-02T22:58:14Z,143576,BOS @ BAL,2026-09-03T23:15:00Z,scheduled,False,active
2026-09-02T23:33:09.633627+00:00,693bd533-a76a-4b20-8391-50368a01c3ef,a9099c67-bf2d-4d3a-baa6-9cc195273a2a,5619674a-042c-4d00-be45-fe538739e390,Jake Bennett,walks_allowed,1.5,189,-239,1.43,0.71,0.3460207612456747,0.7050147492625368,0.32921890629400513,2026-09-02T22:58:15Z,2026-09-02T22:58:15Z,143576,BOS @ BAL,2026-09-03T23:15:00Z,scheduled,False,active
2026-09-02T23:33:09.633627+00:00,c90261fa-087a-4e7d-8f4b-5e727c2dc26a,8fe3b40e-12ae-45ba-8bfd-16f8339c2f84,5619674a-042c-4d00-be45-fe538739e390,Jake Bennett,hits_allowed,5.5,106,-159,1.11,0.86,0.4854368932038835,0.6138996138996139,0.44157261226855793,2026-09-02T22:58:14Z,2026-09-02T22:58:14Z,143576,BOS @ BAL,2026-09-03T23:15:00Z,scheduled,False,active
